0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22549.688,-32833.12,-36231.586
4960.12,-3746.8958,-5639.316
1933.8475,1451.8577,49.375534
1309.2764,1903.0884,606.0138
-312.14478,-698.6054,58.67601
211.09503,-610.6788,-49.125122
-62.09674,-1252.4044,-572.8346
1169.6774,751.1982,1219.29
568.77075,1016.533,1329.0721
-1120.0585,434.4147,42.37561
909.1705,-3553.8135,-1832.2233
1726.9557,-3394.893,-1753.0662
748.3013,-1648.76,81.78584
278.4114,1251.0767,536.1983
-249.1341,1480.9843,504.26358
324.0921,298.8114,444.10342
-601.8795,-997.04004,296.64352
282.90475,-1455.0579,-47.040833
1271.7539,-141.01662,-207.33751
1145.3647,1362.3838,-105.327896
-571.0416,-128.6765,1733.53
-545.07227,1490.2909,2392.2449
-985.3298,-1549.8657,-1957.9031
170.77429,-4075.7244,-3539.2358
4669.161,419.86484,-558.9373
5358.859,1044.1396,1893.0897
853.3512,1089.2507,1633.0197
-1301.0919,228.98157,94.562836
-1360.1792,-391.6591,-1180.8508
943.45795,-1712.7682,-851.2674
877.8545,-627.6567,680.2853
82.60977,367.6578,810.51117
-954.6027,436.01224,138.69336
-214.51724,-749.65753,382.76843
1478.3231,-1440.4175,180.81845
1345.2913,-1267.9221,-121.87486
-330.8294,2132.0286,-474.24902
-483.85214,1880.7163,-812.7434
955.00366,-358.91116,-310.0982
1802.945,-2163.8647,153.31506
1048.4813,-2143.2712,-0.31912994
123.94644,-337.67126,65.97357
32.501648,1058.9895,-68.36023
344.66287,1060.882,175.84607
708.9709,-1426.7695,-62.986183
1113.5502,-2809.7368,-249.64702
15.668488,-532.5939,184.56758
-394.2521,870.3884,24.487144
343.48932,1981.2124,76.45986
1187.0647,330.37048,-35.449463
2151.3523,-3813.8772,-1418.7646
519.8368,-2534.7405,-1404.0863
-1643.6343,849.6693,-459.91342
-1011.1666,2778.6965,205.28438
644.0289,221.11984,1152.418
1829.9128,-997.9147,1100.525
0.0014869653,-0.0022706257,-0.00059069495
0.005983361,-0.0015193595,-0.00061209354
0.00029120705,-0.00065723126,-0.0018862939
0.009494325,-0.00097050617,0.0008268503
